id,name,category,primary_muscles,secondary_muscles,difficulty,equipment,exercise_type,sets,seconds_per_set,repetitions_per_set,rest,video,thumbnail,pro_only,uses_weights,thumbnail_url,video_url
86310,"Lord of the dance pose, left",strength,"Abs - Straight Abs, Front Shoulders, Upper Chest, Quads",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1563m.mp4,d84272267b76ab25e6417850c15f44d6c6b9.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/d84272267b76ab25e6417850c15f44d6c6b9.png,https://static.virtuagym.com/videos/2023_id1563m.mp4
104141,"Hip extension knee fixed supine, left - FR",strength,"Glutes, Lower Back",Hamstrings,Beginner,Foam roller,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1236m.mp4,937caae98035be69273da3003e1885186cd0.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/937caae98035be69273da3003e1885186cd0.png,https://static.virtuagym.com/videos/2023_id1236m.mp4
86311,"Low lunge, left",strength,"Quads, Glutes",,Beginner,-,time_based,1,45,,"30,30,30,30,30",2023_id1565m.mp4,256450752e333a57fe105940e5f8af6a7343.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/256450752e333a57fe105940e5f8af6a7343.png,https://static.virtuagym.com/videos/2023_id1565m.mp4
104146,"Standing ball rolling wall arm flexed, left",strength,Shoulders,,Beginner,Pilates / Tennis ball,repetition_based,3,,"20,20,20","30,30,30,30,30",2023_id1238m.mp4,828fe86633736e22608a07fa21f4b4a23826.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/828fe86633736e22608a07fa21f4b4a23826.png,https://static.virtuagym.com/videos/2023_id1238m.mp4
86312,"Marichi pose, right",strength,"Glutes, Obliques",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1566m.mp4,cd1f63f336d208a961e1a369690dfe679eda.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/cd1f63f336d208a961e1a369690dfe679eda.png,https://static.virtuagym.com/videos/2023_id1566m.mp4
104150,"Hip bridge foot on knee arms crossed, right",strength,Glutes,Hamstrings,Beginner,-,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1611m.mp4,e52dbd6b27c72f92553690b4d3cb5f735b50.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/e52dbd6b27c72f92553690b4d3cb5f735b50.png,https://static.virtuagym.com/videos/2023_id1611m.mp4
86313,"Monkey pose, right",strength,"Quads, Hamstrings, Glutes",,Expert,-,time_based,1,45,,"30,30,30,30,30",2023_id1567m.mp4,26a46826eaf5b62c74a8e019b059511a9899.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/26a46826eaf5b62c74a8e019b059511a9899.png,https://static.virtuagym.com/videos/2023_id1567m.mp4
104282,Shoulder press - Kinesis,strength,Shoulders,Triceps,Beginner,Kinesis,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1710.mp4,705903888b82188e38b29c19ea65799dea64.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/705903888b82188e38b29c19ea65799dea64.png,https://static.virtuagym.com/videos/2023_id1710.mp4
86314,"Noose pose, left",strength,"Obliques, Front Shoulders",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1569m.mp4,5710e8fdbcee81c2bd972ef81eb92838402d.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/5710e8fdbcee81c2bd972ef81eb92838402d.png,https://static.virtuagym.com/videos/2023_id1569m.mp4
104283,"Biceps curl, right - Kinesis",strength,Biceps,,Intermediate,Kinesis,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1711.mp4,b68abe55888a44c88d4b3c0a9e11fb34d2ed.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/b68abe55888a44c88d4b3c0a9e11fb34d2ed.png,https://static.virtuagym.com/videos/2023_id1711.mp4
86315,"One legged king pigeon pose, right",strength,"Glutes, Lats, Abs - Straight Abs, Quads",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1570m.mp4,796e311fbb145a5b2661431c26fd7dbde56a.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/796e311fbb145a5b2661431c26fd7dbde56a.png,https://static.virtuagym.com/videos/2023_id1570m.mp4
104296,"Shoulder press, left - Kinesis",strength,Shoulders,Triceps,Beginner,Kinesis,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1709m.mp4,375bf7ebd7fb6a03db5306c6002a91201bbb.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/375bf7ebd7fb6a03db5306c6002a91201bbb.png,https://static.virtuagym.com/videos/2023_id1709m.mp4
86316,"One legged king pigeon pose variation, right",strength,"Quads, Abs - Straight Abs",,Advanced,-,time_based,1,45,,"30,30,30,30,30",2023_id1571m.mp4,dbfb375e937cce8153cb4d5c1eaa335a5fad.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/dbfb375e937cce8153cb4d5c1eaa335a5fad.png,https://static.virtuagym.com/videos/2023_id1571m.mp4
104297,"Biceps curl, left - Kinesis",strength,Biceps,,Intermediate,Kinesis,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1711m.mp4,b689a1f1a15bdb6fc5744237369cba629460.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/b689a1f1a15bdb6fc5744237369cba629460.png,https://static.virtuagym.com/videos/2023_id1711m.mp4
86317,"Sage Koundinya pose, right",strength,"Triceps, Front Shoulders, Upper Chest, Lower Back",,Expert,-,time_based,1,45,,"30,30,30,30,30",2023_id1576m.mp4,504e6c3c7b210cddeefdfcc5d57d9b418354.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/504e6c3c7b210cddeefdfcc5d57d9b418354.png,https://static.virtuagym.com/videos/2023_id1576m.mp4
104298,"Reverse triceps extension, left - Kinesis",strength,Triceps,,Intermediate,Kinesis,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1712m.mp4,6a22087d420a77175d2b6a42350e4c3a8300.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6a22087d420a77175d2b6a42350e4c3a8300.png,https://static.virtuagym.com/videos/2023_id1712m.mp4
86319,"Sage Koundinya pose variation, right",strength,"Triceps, Front Shoulders, Upper Chest",,Expert,-,time_based,1,45,,"30,30,30,30,30",2023_id1577m.mp4,086925e55c3a396fb3f21f0569c60a9b5553.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/086925e55c3a396fb3f21f0569c60a9b5553.png,https://static.virtuagym.com/videos/2023_id1577m.mp4
104299,"Plank shoulder press, left - Kinesis",strength,"Abs - Straight Abs, Front Shoulders",Obliques,Advanced,Kinesis,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1717m.mp4,d649fe04cb9ebe9a07654228c68014befd8d.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/d649fe04cb9ebe9a07654228c68014befd8d.png,https://static.virtuagym.com/videos/2023_id1717m.mp4
86321,"Sage Marichi pose, right",strength,"Lower Back, Hamstrings",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1578m.mp4,b9ac6c84799ef6e39de3e0da1d7afec4ac88.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/b9ac6c84799ef6e39de3e0da1d7afec4ac88.png,https://static.virtuagym.com/videos/2023_id1578m.mp4
104300,"Plank triceps extension, right - Kinesis",strength,Triceps,"Abs - Straight Abs, Obliques",Advanced,Kinesis,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1718m.mp4,833f098ebef0929ce6deed9b7e05c649cb83.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/833f098ebef0929ce6deed9b7e05c649cb83.png,https://static.virtuagym.com/videos/2023_id1718m.mp4
86322,"Reclining hand to big toe pose, left",strength,Hamstrings,,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1580m.mp4,1958d5ac97725476cc55c8bc4ff1fdc549e9.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1958d5ac97725476cc55c8bc4ff1fdc549e9.png,https://static.virtuagym.com/videos/2023_id1580m.mp4
104301,"Plank fly, left - Kinesis",strength,"Chest, Abs - Straight Abs, Obliques",Full Body,Advanced,Kinesis,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1719m.mp4,e17a16c716cfd15d6efdce6f724c6d5f5a55.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/e17a16c716cfd15d6efdce6f724c6d5f5a55.png,https://static.virtuagym.com/videos/2023_id1719m.mp4
86323,"Revolved head to knee pose, right",strength,"Obliques, Hamstrings, Quads",,Expert,-,time_based,1,45,,"30,30,30,30,30",2023_id1582m.mp4,56896e51c5473595881c3d1a0d07ebf3c758.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/56896e51c5473595881c3d1a0d07ebf3c758.png,https://static.virtuagym.com/videos/2023_id1582m.mp4
105635,"Climbing, bouldering",cardio,Cardiovascular System,Full Body,Beginner,-,repetition_based,0,,,"30,30,30,30,30",boulderen.mp4,470221f28015713d781b501dabdfdf9eb4ac.jpg,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/470221f28015713d781b501dabdfdf9eb4ac.jpg,https://static.virtuagym.com/videos/boulderen.mp4
86325,"Revolved side angle pose, right",strength,"Obliques, Quads, Glutes, Hamstrings, Lower Back",,Advanced,-,time_based,1,45,,"30,30,30,0,0",2023_id1583m.mp4,4bddcc107aa5f1ac17abe8c2525063a04d98.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/4bddcc107aa5f1ac17abe8c2525063a04d98.png,https://static.virtuagym.com/videos/2023_id1583m.mp4
108614,"Knee extension seated, left",strength,Quads,,Novice,Bench,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1931.mp4,3bf2a0356938d8f042fdf10f331600278abe.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/3bf2a0356938d8f042fdf10f331600278abe.png,https://static.virtuagym.com/videos/2023_id1931.mp4
86326,"Revolved triangle pose, right",strength,"Obliques, Hamstrings, Glutes, Lower Back",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1584m.mp4,556300122efe001900afbea6a6769ae6441c.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/556300122efe001900afbea6a6769ae6441c.png,https://static.virtuagym.com/videos/2023_id1584m.mp4
108621,"Knee flexion assisted, left",strength,Hamstrings,,Novice,Bench,repetition_based,3,,"20,20,20","30,30,30,30,30",2023_id1981.mp4,a96871accc58bb57a93bfb038389269daf73.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/a96871accc58bb57a93bfb038389269daf73.png,https://static.virtuagym.com/videos/2023_id1981.mp4
86327,"Side crane pose, rechts",strength,"Abs - Straight Abs, Obliques, Triceps, Front Shoulders, Upper Chest",,Expert,-,time_based,1,45,,"30,30,30,30,30",2023_id1588m.mp4,0df623aa5f337afa2748911187774d06744b.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/0df623aa5f337afa2748911187774d06744b.png,https://static.virtuagym.com/videos/2023_id1588m.mp4
108626,Horizontal row exorotation - EBs,strength,"Upper Back, Back Shoulders",Middle Shoulders,Intermediate,Elastic bands,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1923.mp4,a5716b26207e56842cd77724e56f7b9e6493.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/a5716b26207e56842cd77724e56f7b9e6493.png,https://static.virtuagym.com/videos/2023_id1923.mp4
86328,"Side plank pose, left",strength,"Obliques, Lower Back, Front Shoulders",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1589m.mp4,51f834abc30c1c6002de0d4d59edaac9a9fe.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/51f834abc30c1c6002de0d4d59edaac9a9fe.png,https://static.virtuagym.com/videos/2023_id1589m.mp4
108630,"Serratus row, right - EB",strength,Back Shoulders,Upper Back,Intermediate,Elastic bands,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1928.mp4,98fb6db77b7ebb84167e16a5c785517c638f.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/98fb6db77b7ebb84167e16a5c785517c638f.png,https://static.virtuagym.com/videos/2023_id1928.mp4
86329,"Side reclining leg lift, right",strength,"Hamstrings, Glutes",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1590m.mp4,c10183cac30e265e32a44c7f83d359dc2258.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/c10183cac30e265e32a44c7f83d359dc2258.png,https://static.virtuagym.com/videos/2023_id1590m.mp4
108634,"Walking, crutches",cardio,Quads,"Glutes, Hamstrings",Novice,-,repetition_based,0,,,"30,30,30,30,30",2023_id1906.mp4,814efc8bb50556571953dc2c6f4027ee06ca.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/814efc8bb50556571953dc2c6f4027ee06ca.png,https://static.virtuagym.com/videos/2023_id1906.mp4
86330,"Standing split, right",strength,"Glutes, Hamstrings",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1595m.mp4,63a0486dea5e80226b2324b7e24137c88bef.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/63a0486dea5e80226b2324b7e24137c88bef.png,https://static.virtuagym.com/videos/2023_id1595m.mp4
108837,Climber - revvll,strength,"Lats, Triceps","Back Shoulders, Biceps",Intermediate,Pulley,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1780.mp4,06f3ba680045a4f81c11378382a82ebb7bbf.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/06f3ba680045a4f81c11378382a82ebb7bbf.png,https://static.virtuagym.com/videos/2023_id1780.mp4
86331,"Tree pose, right",strength,"Adductor, Abductor",,Beginner,-,time_based,1,45,,"30,30,30,30,30",2023_id1598m.mp4,7f8ff48a80ce2975f7a14d3e1549176af43d.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/7f8ff48a80ce2975f7a14d3e1549176af43d.png,https://static.virtuagym.com/videos/2023_id1598m.mp4
108846,Triceps pulldown - revvll,strength,Triceps,,Intermediate,Pulley,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1783.mp4,6bf4b265221aaf95687be68b330e497dddda.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6bf4b265221aaf95687be68b330e497dddda.png,https://static.virtuagym.com/videos/2023_id1783.mp4
86332,"Warrior I pose, right",strength,"Quads, Glutes, Hamstrings",,Beginner,-,time_based,1,45,,"30,30,30,30,30",2023_id1604m.mp4,fc1f66e1e673237ee00a09484219481af52c.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/fc1f66e1e673237ee00a09484219481af52c.png,https://static.virtuagym.com/videos/2023_id1604m.mp4
108853,Crunch - revvll,strength,All Abs,,Intermediate,Pulley,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1790.mp4,80a37e3dbc33d349123ab5444fef5f862298.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/80a37e3dbc33d349123ab5444fef5f862298.png,https://static.virtuagym.com/videos/2023_id1790.mp4
86333,"Warrior II pose, right",strength,Quads,"Glutes, Hamstrings",Beginner,-,time_based,1,45,,"30,30,30,30,30",2023_id1605m.mp4,c58a5f8a085058e23d17bccebc35d1587438.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/c58a5f8a085058e23d17bccebc35d1587438.png,https://static.virtuagym.com/videos/2023_id1605m.mp4
108855,"Chest press, left - revvll",strength,Chest,"Triceps, Front Shoulders",Intermediate,Pulley,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1792.mp4,da4ab3e174fcacd82d684ed1b1cd62d254c9.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/da4ab3e174fcacd82d684ed1b1cd62d254c9.png,https://static.virtuagym.com/videos/2023_id1792.mp4
86334,"Warrior III pose, left",strength,"Glutes, Abs - Straight Abs",Hamstrings,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1606m.mp4,61cbe8b247183ce876e356d02647287203b1.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/61cbe8b247183ce876e356d02647287203b1.png,https://static.virtuagym.com/videos/2023_id1606m.mp4
109195,"Knee extension seated, right",strength,Quads,,Novice,Bench,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1931m.mp4,2c42b9e5d2e545f367b10a1f9480d55d068a.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/2c42b9e5d2e545f367b10a1f9480d55d068a.png,https://static.virtuagym.com/videos/2023_id1931m.mp4
86336,"Wild thing, right",strength,"Lower Back, Glutes, Hamstrings, Upper Back",,Intermediate,-,time_based,1,45,,"30,30,30,30,30",2023_id1609m.mp4,3e35ab394834c17003053acfa68337afb707.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/3e35ab394834c17003053acfa68337afb707.png,https://static.virtuagym.com/videos/2023_id1609m.mp4
109200,"Knee flexion assisted, right",strength,Hamstrings,,Novice,Bench,repetition_based,3,,"20,20,20","30,30,30,30,30",2023_id1981m.mp4,f60ad914557d78a31efa9c6c42f68e9cd062.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/f60ad914557d78a31efa9c6c42f68e9cd062.png,https://static.virtuagym.com/videos/2023_id1981m.mp4
86357,Rolling front back spinal mobilisation easy,strength,Abs - Straight Abs,,Novice,-,repetition_based,3,,"10,10,10","30,30,30,30,30",2023_id1481.mp4,eb8bba09c8a4e718da782a2259e5cec90346.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/eb8bba09c8a4e718da782a2259e5cec90346.png,https://static.virtuagym.com/videos/2023_id1481.mp4
109206,"Serratus row, left - EB",strength,Back Shoulders,Upper Back,Intermediate,Elastic bands,repetition_based,3,,"10,10,10","30,30,30,30,30",2023_id1928m.mp4,1b16cc942df8a541198c4d58ec0fd51d75fc.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1b16cc942df8a541198c4d58ec0fd51d75fc.png,https://static.virtuagym.com/videos/2023_id1928m.mp4
86359,Goodmorning,strength,Lower Back,,Advanced,-,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1483.mp4,886143dc1ff5257207293c044d628f5d631e.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/886143dc1ff5257207293c044d628f5d631e.png,https://static.virtuagym.com/videos/2023_id1483.mp4
109251,"Fly to reverse fly seated, left - Kinesis",strength,"Chest, Upper Back, All Abs","Front Shoulders, Back Shoulders",Intermediate,"Kinesis, Exercise ball",repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1765.mp4,fa36fb16927bd63519081be1f3a325a1c255.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/fa36fb16927bd63519081be1f3a325a1c255.png,https://static.virtuagym.com/videos/2023_id1765.mp4
86362,"Hip bridge leg extension arms crossed, alternated",strength,"Glutes, Quads",Hamstrings,Novice,-,repetition_based,3,,"10,10,10","30,30,30,30,30",2023_id1486.mp4,8a66a265db1492a1fc7b3a1e8b123753f196.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/8a66a265db1492a1fc7b3a1e8b123753f196.png,https://static.virtuagym.com/videos/2023_id1486.mp4
109256,"Lunge, alternated - Kinesis",strength,"Quads, Glutes",Legs,Novice,Kinesis,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1754.mp4,baba25b6f0d5b41cf23033561397be39590c.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/baba25b6f0d5b41cf23033561397be39590c.png,https://static.virtuagym.com/videos/2023_id1754.mp4
86364,"Core rotation standing, right - EB",strength,Obliques,,Novice,Elastic bands,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1488.mp4,ec0f7f844b7a17926a87f3ccfc4f63a3bc18.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/ec0f7f844b7a17926a87f3ccfc4f63a3bc18.png,https://static.virtuagym.com/videos/2023_id1488.mp4
109257,"Reverse hack squat, Switching machine",strength,"Quads, Glutes","Legs, Lower Back",Beginner,Strength Machines - Weight stack,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1750.mp4,5c29aa328c3277bea1ff2b605c8acf19c16b.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/5c29aa328c3277bea1ff2b605c8acf19c16b.png,https://static.virtuagym.com/videos/2023_id1750.mp4
86390,"Step over sideways, alternated - Box",strength,Quads,"Adductor, Glutes",Novice,Box / step,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1503.mp4,9a5caf02bbdf74ab4b50a6335029cc96e1ba.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/9a5caf02bbdf74ab4b50a6335029cc96e1ba.png,https://static.virtuagym.com/videos/2023_id1503.mp4
109259,"Chest press standing, Switching machine",strength,"Chest, Triceps","Front Shoulders, All Abs",Beginner,Strength Machines - Weight stack,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1741.mp4,c00492890d287cd508c564fbdb7a93796590.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/c00492890d287cd508c564fbdb7a93796590.png,https://static.virtuagym.com/videos/2023_id1741.mp4
86395,"Glute stretch assisted seated, left",strength,Glutes,Abductor,Novice,-,repetition_based,2,,"10,10","30,30,30,30,30",2023_id1508.mp4,eb0ac539672ccdec9964961018cf9af0f97b.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/eb0ac539672ccdec9964961018cf9af0f97b.png,https://static.virtuagym.com/videos/2023_id1508.mp4
109260,"Row standing, Switching machine",strength,"Biceps, Lats","Back Shoulders, Upper Back",Beginner,Strength Machines - Weight stack,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1742.mp4,ab808b6c64f8170606c0d2960b099a04fd20.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/ab808b6c64f8170606c0d2960b099a04fd20.png,https://static.virtuagym.com/videos/2023_id1742.mp4
86396,"Glute stretch seated, left",strength,Glutes,Abductor,Novice,-,repetition_based,2,,"10,10","30,30,30,30,30",2023_id1509.mp4,a608f913c9fd0993aeb5d9726e8104f85862.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/a608f913c9fd0993aeb5d9726e8104f85862.png,https://static.virtuagym.com/videos/2023_id1509.mp4
109262,"Shoulder press standing, Switching machine",strength,"Shoulders, Triceps",All Abs,Beginner,Strength Machines - Weight stack,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id1745.mp4,2369fbb9ab52c74471d8e0691aee35f22ec3.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/2369fbb9ab52c74471d8e0691aee35f22ec3.png,https://static.virtuagym.com/videos/2023_id1745.mp4
86398,"Leg extension seated, alternated - FB",strength,Quads,,Beginner,Exercise ball,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id1512.mp4,2675289ba977a837a64d81866a8253ae9114.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/2675289ba977a837a64d81866a8253ae9114.png,https://static.virtuagym.com/videos/2023_id1512.mp4
