id,exercise_name,category_name,primary_muscle_name,secondary_muscle_name,difficulty,equipment_name,exercise_type,sets,seconds_per_set,repetitions_per_set,rest_between_set,video_url_male,thumbnail_male,primary_joint_name,visible_for,exercise_intensity,intensity_value,distance,speed,met_id,gif_url,created_by,updated_by,created_by_type,updated_by_type,is_deleted
9221,Squat suitcase and overhead - SBs,strength,"Quads, Glutes",,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb032.mp4,https://uploads.fitnfi.com/exercises/thumbnails/7d6e7d0fc17119362b8479df96e31f7143f1.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17915,Bench press narrow - Barbell,strength,"Chest, Triceps",,Beginner,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0108.mp4,https://uploads.fitnfi.com/exercises/thumbnails/483dbe8a908cfebcfff4bde195b2c8554968.png,"Elbow,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16378,"One hand burpee, left",strength,"Abs - Straight Abs, Quads","Glutes, Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0062m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/3788ccd5fd9523bddf1e409aa212f439fe01.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17361,"Clamshell, left - MRB",strength,Abductor,,Beginner,Resistance band,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0079m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e01c5cb433b05c83e51bb4394f79a992d7a4.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9223,Squat headlock and shouldering - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb033.mp4,https://uploads.fitnfi.com/exercises/thumbnails/d1f457caf23cc87a73a3b670a8cc76b2123a.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9711,Squat - GS,strength,Quads,,Beginner,Gymstick,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler004.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8b778ce9a536be69adb1d3cb9ada12243675.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9671,Lunge walk suitcase and shouldering - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb042.mp4,https://uploads.fitnfi.com/exercises/thumbnails/06be2aaac46fc11640462d37c89df3d19d57.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
95,"Frisbee, Ultimate Frisbee",cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0135.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f47ac923625a23087587f4f666f8302aed50.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16077,"Kneeling wall ball, right - MB",strength,Shoulders,,Beginner,Medicineball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0031.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0ad28859cadba84ab01a27471e32325ca40f.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
685,Split jerk - Barbell,strength,"Shoulders, Legs",Triceps,Intermediate,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_ozp039.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0100da0a778b3a6c4258b3243419e559fb1e.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18243,"Glute kickback, left",strength,Glutes,,Intermediate,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0109.mp4,https://uploads.fitnfi.com/exercises/thumbnails/9d1c191bf53882dac34af81e20b8e9e37efc.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
3074,Elliptigo,cardio,"Legs, Cardiovascular System",Full Body,Novice,Cardio,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/71d53f6a9f5b39a279e876e7166fc586.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9224,Squat shouldering and headlock - SBs,strength,Quads,Glutes,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb033m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/d0c30875b41c6614f4f031b2f5708a03fb81.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8685,"Suitcase walk horizontal, right - SB",strength,"Obliques, Lower Back, Forearms",Legs,Novice,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb015.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a2d96254272b69784c54f4e11ad7f4e60e12.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9225,Squat headlock and overhead - SBs,strength,"Quads, Glutes",,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/sb034.mp4,https://uploads.fitnfi.com/exercises/thumbnails/2329571c60d0b2892f8f631b2e7c8bc9fe1b.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10089,Toe tap - Hulahoop,strength,"All Abs, Back",,Beginner,Hula Hoop,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler133.mp4,https://uploads.fitnfi.com/exercises/thumbnails/3c2ffe1ae69f6af740c017f79a1464df5c78.png,"Ankle,Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18249,High power pull - SB,strength,"Quads, Glutes","Lower Back, Shoulders",Beginner,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0089.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1f55be61514c9b9bd0514a265cd848b71f8d.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
725,"One leg vertical jumps, right",strength,Quads,"Glutes, Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0182m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8cc53cfc390d7ec2b924b5e367f03a1898df.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6450,"Reverse front lunge, alternate - Barbell",strength,"Quads, Glutes",,Novice,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob034a.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8ef77929221347c62abf89fac9243fb597d6.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8678,Stand up paddling,cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/sid0143.mp4,https://uploads.fitnfi.com/exercises/thumbnails/486a51a410c766de12c8eae0030928317f92.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16078,"Kneeling wall ball, left - MB",strength,Shoulders,,Beginner,Medicineball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0031m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/dced4f1e64ea9277a8813be1ad2a8b499870.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10080,Side motion waist - Hulahoop,strength,"All Abs, Back",,Beginner,Hula Hoop,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler122.mp4,https://uploads.fitnfi.com/exercises/thumbnails/fc552d15b94106f9bc7a960bb70d42086f5f.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17917,"FLEXability posterior, right",strength,"Glutes, Hamstrings",,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0102m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/300713c21e3e613b5dc11191b12d2962295d.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17357,"Eagle supine, right",strength,Adductor,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0074m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4d565f3871510a97a1eb36363cf29002f714.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9222,Squat overhead and suitcase - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb032m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e586eec36ab37f36f7e22ead5dc28c85c193.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8686,"Suitcase walk horizontal, left - SB",strength,"Obliques, Lower Back, Forearms",Legs,Beginner,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb015m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a961de46642c0955ccb94f97940f90f40b4a.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9676,Lunge walk shouldering and headlock - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb044m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/12778e3fc71582db09dfd1f7accab2c629ba.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16387,"Front leg raise, left - MRB",strength,Quads,,Beginner,Resistance band,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0071m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/9307033085a4fe8152b92fa3d5f240f2255c.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18241,Pull up - Rings,strength,Lats,Biceps,Beginner,Suspension trainer,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0517.mp4,https://uploads.fitnfi.com/exercises/thumbnails/00f484d245eb3f56612451029b6d009944a0.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
137,"Sailing, competition",cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0138.mp4,https://uploads.fitnfi.com/exercises/thumbnails/9ecc003e629d6079125de46fcec544e77923.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9218,Squat headlock and suitcase - SBs,strength,Quads,Glutes,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb030m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/28e630a1a1298c480083125c9b5bb120b520.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7791,Supported back extension - BB,strength,Lower Back,,Novice,Bodybow,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_bodyb007.mp4,https://uploads.fitnfi.com/exercises/thumbnails/c8dd636f65e9464325777c758c8094018238.png,"Core,Elbow,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9219,Squat suitcase and shouldering - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb031.mp4,https://uploads.fitnfi.com/exercises/thumbnails/b3caca29e33d8e8082548fd018235a36eb82.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7506,"Headlock squat, left - SB",strength,"Quads, Glutes",,Beginner,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb004m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f1d2972b1a5526e49756888a78ba828683dd.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9675,Lunge walk headlock and shouldering - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb044.mp4,https://uploads.fitnfi.com/exercises/thumbnails/96298d6653d6aad60371104d878607673a3b.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8683,"Suitcase walk vertical, left - SB",strength,"Obliques, Lower Back, Forearms",Legs,Novice,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb014m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ae6eeaefd2b4c66bf2ac5dd77679ec4e0f4e.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9677,Lunge walk headlock and overhead - SBs,strength,"Quads, Glutes",,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb045.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1bf1ebd64ed833ad7939a327a750d7800590.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18237,"Leg extension machine, left",strength,Quads,,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0113m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/beaca72ac2dd95e31b2f42127e09e204c2e7.png,"Elbow,Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17354,"One hand burpee push-up, right",strength,"Chest, Quads, Abs - Straight Abs","Triceps, Glutes, Hamstrings, Lower Back",Advanced,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0078.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ada72a174de97e846879056614c75e289f01.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
325,"Wii, Sports Baseball",cardio,,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/813160fdf6a36b72390356b5ea4546cb.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17916,"FLEXability posterior, left",strength,"Glutes, Hamstrings",,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0102.mp4,https://uploads.fitnfi.com/exercises/thumbnails/15957ab53e34ae48e37b072bdb35c6f34dec.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17358,"Eagle supine, left",strength,Adductor,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0074.mp4,https://uploads.fitnfi.com/exercises/thumbnails/86ae69f693c419951b8e5459651ff73b86eb.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9680,Lunge walk overhead and shouldering - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb046m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/efc634831e819af29735cacafaafed8ef3c7.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8684,"Suitcase walk vertical, right - SB",strength,"Obliques, Abs - Straight Abs, Forearms","Legs, Lower Back",Beginner,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb014.mp4,https://uploads.fitnfi.com/exercises/thumbnails/2925001ad5cb1666935c168155f3df8cba6e.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17355,"One hand burpee push-up, left",strength,"Chest, Quads, Abs - Straight Abs","Triceps, Glutes, Hamstrings, Lower Back",Advanced,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0078m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/2855aed9ceeee21b5a24c7742a1bf55e01c5.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10090,Upper body rotation - Hulahoop,strength,"Arms, All Abs",,Beginner,Hula Hoop,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler134.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1aaf1d30ca9d0dbc5c95bb8bc4d42d450767.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17350,"One leg burpee, left",strength,"Quads, Abs - Straight Abs","Glutes, Hamstrings, Lower Back",Advanced,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0076.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ae55c960eeec1ab9311adaf2bc241e40a141.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
14878,Assisted kneeling pull up neutral grip,strength,Lats,,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_oa121.mp4,https://uploads.fitnfi.com/exercises/thumbnails/3112bfd477b2c6e3f49110d7cd55eceee4d0.png,"Fingers,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17351,"One leg burpee push-up, left",strength,"Chest, Quads, Abs - Straight Abs","Triceps, Glutes, Hamstrings, Lower Back",Advanced,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0077.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8a06e3d7e56b512c6aa4b753622100683926.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10086,Sidestep - Hulahoop,strength,"All Abs, Back",,Beginner,Hula Hoop,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler129.mp4,https://uploads.fitnfi.com/exercises/thumbnails/b980d9cabf2407664eeb4f2224d219c37817.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18238,"Tap squat, alternated - Barbell",strength,"Quads, Glutes",Legs,Intermediate,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/sid0180.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1b76f303d081c4bb79c7a2e695b5b31f09ac.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17346,Obstacle run,cardio,"Full Body, Cardiovascular System",,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/86e3951259b8b61697db999fd3f16c6c.jpg,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19336,"Split squat, right - VP",cardio,Quads,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0146m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a1afcd7a680cad6415cf73b9d56b79cfd120.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17697,"Rotary torso machine, right",strength,Obliques,,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0018m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/81d15079b8897cbf275d3b3fc7c65c642624.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19337,"Split squat, left - VP",cardio,Quads,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0146.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4d232306f9ec6ee722eb2dfd891421be53d7.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18236,"Leg extension machine, right",strength,Quads,,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0113.mp4,https://uploads.fitnfi.com/exercises/thumbnails/cb6f93a42e9147ce79f10455d768b33365a7.png,"Elbow,Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19672,Face away calf raise - VP,cardio,Calves,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0159.mp4,https://uploads.fitnfi.com/exercises/thumbnails/7eb687f0109963685473a93e88dd177a30dd.png,Ankle,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7792,Supported back extension static - BB,cardio,Lower Back,,Novice,Bodybow,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_bodyb001.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8554174929e53af964afb6ab8af4de8df338.png,"Core,Elbow,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19946,"Hip lift supported, left - VP",cardio,Glutes,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0204.mp4,https://uploads.fitnfi.com/exercises/thumbnails/65c9048d8d843fbc3fc02532ef7388163ffe.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
3865,Roller derby,cardio,,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/aaf03122d679e6c55089b172952770e2.jpg,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19947,"Hip lift supported, right - VP",cardio,Glutes,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0204m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/2da9b15317f621f785e7506f0f63b6266e36.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
322,"Wii, Sports Golf",cardio,,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/a8474bad9b490ec0e0c90eed430359f3.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19948,Calf raise - VP,cardio,Calves,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0211.mp4,https://uploads.fitnfi.com/exercises/thumbnails/cc2d0a9734f88a21518a1d681804deefab19.png,Ankle,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
11172,Kuk Sool Won,cardio,,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/248b2cb6e43d765eba0ad6cd9586e38c.jpg,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19951,Balance shoulder press - VP,cardio,Shoulders,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0243.mp4,https://uploads.fitnfi.com/exercises/thumbnails/9f12eec6da0b42cbca8ec773386fc0e49231.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16386,"Front leg raise, right - MRB",strength,Quads,,Beginner,Resistance band,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0071.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6129d4e464e2f62bbad896aa0d1a68605254.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19952,Cat back abdominal - VP,cardio,"Back, All Abs",,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0245.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a2015bc2a713f5ab2a2c5bbd5899228813e7.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16095,"Hip drop, right - Box",strength,Quads,Glutes,Beginner,Box / step,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id1634m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/30d34f523f1e923ffa03f31fd221f055a657.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19954,Chest stretch - VP,cardio,Chest,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0246.mp4,https://uploads.fitnfi.com/exercises/thumbnails/36349840e29eced5fe079f2a8f1f0cca2084.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
